Brand,Price,log_price,Mileage,log_mileage,EngineV,Year
Toyota," ₹ 9,300.00 ",3.97,170,2.230448921,1.8,2006
Mitsubishi," ₹ 5,700.00 ",3.76,170,2.230448921,1.3,2006
Mercedes-Benz," ₹ 14,900.00 ",4.17,171,2.23299611,3.2,2006
Renault," ₹ 6,999.00 ",3.85,173,2.238046103,1.5,2006
Mitsubishi," ₹ 16,000.00 ",4.20,174,2.240549248,3.2,2006
Mercedes-Benz," ₹ 8,300.00 ",3.92,175,2.243038049,3.2,2006
BMW," ₹ 9,000.00 ",3.95,175,2.243038049,3,2006
Audi," ₹ 14,300.00 ",4.16,175,2.243038049,3,2006
Mercedes-Benz," ₹ 14,500.00 ",4.16,178,2.250420002,3,2006
Toyota," ₹ 11,200.00 ",4.05,179,2.252853031,2.4,2006
Audi," ₹ 16,300.00 ",4.21,180,2.255272505,3.2,2006
Audi," ₹ 16,000.00 ",4.20,180,2.255272505,3,2006
Mercedes-Benz," ₹ 17,200.00 ",4.24,180,2.255272505,3,2006
Renault," ₹ 4,000.00 ",3.60,180,2.255272505,1.4,2006
Renault," ₹ 8,900.00 ",3.95,181,2.257678575,1.9,2006
Volkswagen," ₹ 9,999.00 ",4.00,182,2.260071388,1.6,2006
Renault," ₹ 10,500.00 ",4.02,183,2.26245109,2.5,2006
Renault," ₹ 7,600.00 ",3.88,183,2.26245109,1.9,2006
Audi," ₹ 20,900.00 ",4.32,185,2.267171728,4.2,2006
Renault," ₹ 6,800.00 ",3.83,185,2.267171728,1.6,2006
Audi," ₹ 19,500.00 ",4.29,186,2.269512944,4.2,2006
Volkswagen," ₹ 12,000.00 ",4.08,186,2.269512944,3.2,2006
Mitsubishi," ₹ 5,800.00 ",3.76,186,2.269512944,1.6,2006
Volkswagen," ₹ 9,500.00 ",3.98,188,2.274157849,1.9,2006
Mitsubishi," ₹ 7,400.00 ",3.87,189,2.276461804,1.6,2006
Mitsubishi," ₹ 10,800.00 ",4.03,190,2.278753601,3,2006
Audi," ₹ 11,950.00 ",4.08,190,2.278753601,3,2006
Volkswagen," ₹ 6,500.00 ",3.81,190,2.278753601,1.9,2006
Mitsubishi," ₹ 11,500.00 ",4.06,191,2.281033367,3,2006
Mercedes-Benz," ₹ 20,500.00 ",4.31,193,2.285557309,3.5,2006
Volkswagen," ₹ 9,200.00 ",3.96,195,2.290034611,2,2006
Mitsubishi," ₹ 11,700.00 ",4.07,197,2.294466226,3,2006
Audi," ₹ 13,900.00 ",4.14,197,2.294466226,2,2006
Mercedes-Benz," ₹ 13,700.00 ",4.14,198,2.29666519,3.2,2006
Toyota," ₹ 13,100.00 ",4.12,200,2.301029996,3.5,2006
Audi," ₹ 8,000.00 ",3.90,200,2.301029996,2.7,2006
Audi," ₹ 14,200.00 ",4.15,200,2.301029996,2.7,2006
Volkswagen," ₹ 8,750.00 ",3.94,200,2.301029996,2.5,2006
Volkswagen," ₹ 12,850.00 ",4.11,200,2.301029996,2.5,2006
BMW," ₹ 12,900.00 ",4.11,200,2.301029996,2.5,2006
Mitsubishi," ₹ 9,000.00 ",3.95,200,2.301029996,2,2006
Audi," ₹ 10,999.00 ",4.04,200,2.301029996,1.8,2006
Toyota," ₹ 12,500.00 ",4.10,201,2.303196057,2,2006
Renault," ₹ 9,900.00 ",4.00,201,2.303196057,1.9,2006
Toyota," ₹ 12,600.00 ",4.10,205,2.311753861,2.4,2006
Volkswagen," ₹ 9,500.00 ",3.98,205,2.311753861,2,2006
Renault," ₹ 8,800.00 ",3.94,205,2.311753861,1.9,2006
Toyota," ₹ 15,200.00 ",4.18,208,2.318063335,2,2006
Mercedes-Benz," ₹ 14,899.00 ",4.17,209,2.320146286,3,2006
Audi," ₹ 7,000.00 ",3.85,210,2.322219295,3,2006
BMW," ₹ 11,800.00 ",4.07,210,2.322219295,3,2006
Mercedes-Benz," ₹ 15,250.00 ",4.18,210,2.322219295,2.2,2006
Mercedes-Benz," ₹ 24,750.00 ",4.39,212,2.326335861,5.5,2006
Volkswagen," ₹ 9,500.00 ",3.98,212,2.326335861,1.9,2006
Mitsubishi," ₹ 17,000.00 ",4.23,215,2.33243846,3.8,2006
BMW," ₹ 19,000.00 ",4.28,215,2.33243846,3,2006
Volkswagen," ₹ 18,500.00 ",4.27,217,2.336459734,3,2006
Volkswagen," ₹ 6,950.00 ",3.84,217,2.336459734,1.9,2006
BMW," ₹ 12,000.00 ",4.08,218,2.338456494,3,2006
Mercedes-Benz," ₹ 19,800.00 ",4.30,218,2.338456494,3,2006
BMW," ₹ 11,800.00 ",4.07,218,2.338456494,2,2006
Renault," ₹ 4,900.00 ",3.69,218,2.338456494,1.5,2006
Toyota," ₹ 16,200.00 ",4.21,219,2.340444115,2.7,2006
Renault," ₹ 10,600.00 ",4.03,220,2.342422681,2.5,2006
Volkswagen," ₹ 17,200.00 ",4.24,220,2.342422681,2.5,2006
Mercedes-Benz," ₹ 20,500.00 ",4.31,222,2.346352974,5.5,2006
Mercedes-Benz," ₹ 20,500.00 ",4.31,222,2.346352974,5.5,2006
Volkswagen," ₹ 10,000.00 ",4.00,224,2.350248018,2.5,2006
Audi," ₹ 7,600.00 ",3.88,226,2.354108439,3,2006
BMW," ₹ 19,999.00 ",4.30,227,2.356025857,3,2006
Volkswagen," ₹ 7,700.00 ",3.89,228,2.357934847,1.9,2006
BMW," ₹ 20,900.00 ",4.32,230,2.361727836,3,2006
Volkswagen," ₹ 7,500.00 ",3.88,230,2.361727836,1.9,2006
Mercedes-Benz," ₹ 10,800.00 ",4.03,230,2.361727836,1.8,2006
Toyota," ₹ 23,000.00 ",4.36,233,2.367355921,4,2006
Mercedes-Benz," ₹ 50,000.00 ",4.70,240,2.380211242,3.5,2006
Mitsubishi," ₹ 14,700.00 ",4.17,240,2.380211242,3.2,2006
Mercedes-Benz," ₹ 15,300.00 ",4.18,240,2.380211242,2.2,2006
BMW," ₹ 5,900.00 ",3.77,243,2.385606274,2,2006
Audi," ₹ 3,200.00 ",3.51,244,2.387389826,2,2006
BMW," ₹ 15,000.00 ",4.18,245,2.389166084,3,2006
Audi," ₹ 18,500.00 ",4.27,245,2.389166084,3,2006
Volkswagen," ₹ 10,500.00 ",4.02,246,2.390935107,2.5,2006
BMW," ₹ 13,500.00 ",4.13,250,2.397940009,3,2006
BMW," ₹ 15,300.00 ",4.18,250,2.397940009,2.5,2006
Mercedes-Benz," ₹ 8,000.00 ",3.90,250,2.397940009,2.2,2006
Mercedes-Benz," ₹ 10,600.00 ",4.03,250,2.397940009,2.2,2006
Audi," ₹ 5,700.00 ",3.76,250,2.397940009,2,2006
Renault," ₹ 8,800.00 ",3.94,250,2.397940009,1.9,2006
Mitsubishi," ₹ 5,100.00 ",3.71,250,2.397940009,1.3,2006
BMW," ₹ 18,400.00 ",4.26,256,2.408239965,3,2006
Volkswagen," ₹ 11,200.00 ",4.05,260,2.414973348,3.2,2006
BMW," ₹ 18,700.00 ",4.27,260,2.414973348,3,2006
Volkswagen," ₹ 5,000.00 ",3.70,265,2.423245874,2,2006
Mercedes-Benz," ₹ 10,999.00 ",4.04,269,2.42975228,2.2,2006
Volkswagen," ₹ 10,900.00 ",4.04,273,2.436162647,2,2006
Renault," ₹ 6,650.00 ",3.82,274,2.437750563,1.5,2006
Mercedes-Benz," ₹ 10,000.00 ",4.00,275,2.439332694,2.15,2006
Volkswagen," ₹ 15,000.00 ",4.18,280,2.447158031,2.8,2006
Volkswagen," ₹ 10,200.00 ",4.01,280,2.447158031,1.8,2006
Volkswagen," ₹ 11,000.00 ",4.04,282,2.450249108,2.5,2006
BMW," ₹ 20,500.00 ",4.31,285,2.45484486,4.8,2006
BMW," ₹ 19,999.00 ",4.30,290,2.462397998,4.8,2006
Renault," ₹ 7,900.00 ",3.90,300,2.477121255,1.9,2006
Volkswagen," ₹ 3,500.00 ",3.54,304,2.482873584,1.9,2006
Mercedes-Benz," ₹ 8,650.00 ",3.94,344,2.536558443,2.2,2006
Volkswagen," ₹ 7,000.00 ",3.85,345,2.537819095,1.9,2006
Mercedes-Benz," ₹ 8,999.00 ",3.95,360,2.556302501,2.2,2006
Mercedes-Benz," ₹ 10,900.00 ",4.04,360,2.556302501,2.2,2006
Mercedes-Benz," ₹ 11,500.00 ",4.06,381,2.580924976,2.2,2006
Mercedes-Benz," ₹ 16,500.00 ",4.22,386,2.586587305,2.2,2006
Mercedes-Benz," ₹ 8,800.00 ",3.94,575,2.759667845,2.2,2006
Renault," ₹ 6,000.00 ",3.78,1,0,1.9,2005
Renault," ₹ 7,150.00 ",3.85,1,0,1.5,2005
Volkswagen," ₹ 6,700.00 ",3.83,16,1.204119983,2,2005
Mercedes-Benz," ₹ 18,900.00 ",4.28,50,1.698970004,3.5,2005
Renault," ₹ 8,100.00 ",3.91,90,1.954242509,1.9,2005
Toyota," ₹ 20,000.00 ",4.30,94,1.973127854,4.5,2005
BMW," ₹ 19,900.00 ",4.30,95,1.977723605,4.5,2005
Volkswagen," ₹ 9,000.00 ",3.95,95,1.977723605,1.6,2005
Mercedes-Benz," ₹ 35,500.00 ",4.55,99,1.995635195,5,2005
Mitsubishi," ₹ 7,000.00 ",3.85,99,1.995635195,1.6,2005
BMW," ₹ 28,000.00 ",4.45,100,2,5,2005
Toyota," ₹ 10,200.00 ",4.01,105,2.021189299,1.5,2005
Mitsubishi," ₹ 5,700.00 ",3.76,120,2.079181246,1.3,2005
BMW," ₹ 16,500.00 ",4.22,122,2.086359831,2.2,2005
Volkswagen," ₹ 7,300.00 ",3.86,125,2.096910013,1.6,2005
Mercedes-Benz," ₹ 9,999.00 ",4.00,127,2.103803721,2.2,2005
Renault," ₹ 6,100.00 ",3.79,130,2.113943352,1.4,2005
Volkswagen," ₹ 9,750.00 ",3.99,130,2.113943352,1.4,2005
Mitsubishi," ₹ 5,850.00 ",3.77,130,2.113943352,1.3,2005
Audi," ₹ 10,000.00 ",4.00,131,2.117271296,1.8,2005
BMW," ₹ 18,777.00 ",4.27,134,2.127104798,4.4,2005
BMW," ₹ 14,990.00 ",4.18,135,2.130333768,2.5,2005
BMW," ₹ 27,000.00 ",4.43,137,2.136720567,5,2005
Toyota," ₹ 20,500.00 ",4.31,139,2.1430148,4,2005
BMW," ₹ 12,800.00 ",4.11,140,2.146128036,2.2,2005
BMW," ₹ 12,300.00 ",4.09,140,2.146128036,2,2005
BMW," ₹ 11,600.00 ",4.06,142,2.152288344,2,2005
Mitsubishi," ₹ 5,900.00 ",3.77,142,2.152288344,1.6,2005
Toyota," ₹ 19,500.00 ",4.29,150,2.176091259,4,2005
Toyota," ₹ 8,420.00 ",3.93,150,2.176091259,2.7,2005
Volkswagen," ₹ 13,999.00 ",4.15,150,2.176091259,2.5,2005
BMW," ₹ 16,500.00 ",4.22,150,2.176091259,2.5,2005
Mitsubishi," ₹ 5,999.00 ",3.78,150,2.176091259,1.6,2005
Volkswagen," ₹ 8,300.00 ",3.92,151,2.178976947,2,2005
Mercedes-Benz," ₹ 8,950.00 ",3.95,154,2.187520721,3.5,2005
Toyota," ₹ 16,800.00 ",4.23,154,2.187520721,2.7,2005
Mercedes-Benz," ₹ 8,900.00 ",3.95,155,2.190331698,1.5,2005
BMW," ₹ 11,900.00 ",4.08,160,2.204119983,2.5,2005
Toyota," ₹ 12,700.00 ",4.10,160,2.204119983,2.4,2005
Renault," ₹ 5,500.00 ",3.74,160,2.204119983,1.5,2005
Toyota," ₹ 18,900.00 ",4.28,161,2.206825876,2.7,2005
Mitsubishi," ₹ 8,300.00 ",3.92,161,2.206825876,2,2005
Toyota," ₹ 15,500.00 ",4.19,165,2.217483944,2.7,2005
Toyota," ₹ 16,800.00 ",4.23,165,2.217483944,2.7,2005
Mercedes-Benz," ₹ 11,900.00 ",4.08,167,2.222716471,1.8,2005
Renault," ₹ 6,300.00 ",3.80,167,2.222716471,1.6,2005
Volkswagen," ₹ 7,400.00 ",3.87,168,2.225309282,1.9,2005
Renault," ₹ 7,500.00 ",3.88,168,2.225309282,1.5,2005
Mitsubishi," ₹ 11,500.00 ",4.06,170,2.230448921,3,2005
Renault," ₹ 8,900.00 ",3.95,170,2.230448921,1.9,2005
Renault," ₹ 5,900.00 ",3.77,171,2.23299611,1.5,2005
Toyota," ₹ 8,888.00 ",3.95,172,2.235528447,1.8,2005
Volkswagen," ₹ 14,500.00 ",4.16,173,2.238046103,2.5,2005
Mercedes-Benz," ₹ 17,600.00 ",4.25,174,2.240549248,4,2005
Volkswagen," ₹ 10,000.00 ",4.00,174,2.240549248,2,2005
BMW," ₹ 8,100.00 ",3.91,175,2.243038049,3,2005
Renault," ₹ 8,000.00 ",3.90,175,2.243038049,2,2005
Audi," ₹ 14,200.00 ",4.15,176,2.245512668,3,2005
Volkswagen," ₹ 7,170.00 ",3.86,176,2.245512668,2,2005
Volkswagen," ₹ 9,300.00 ",3.97,176,2.245512668,1.9,2005
Volkswagen," ₹ 9,400.00 ",3.97,176,2.245512668,1.9,2005
Toyota," ₹ 10,800.00 ",4.03,179,2.252853031,3,2005
Volkswagen," ₹ 6,200.00 ",3.79,180,2.255272505,2,2005
Volkswagen," ₹ 7,990.00 ",3.90,180,2.255272505,1.8,2005
Renault," ₹ 6,555.00 ",3.82,180,2.255272505,1.5,2005
Toyota," ₹ 15,000.00 ",4.18,184,2.264817823,2.7,2005
Mercedes-Benz," ₹ 15,000.00 ",4.18,185,2.267171728,3.7,2005
Toyota," ₹ 10,600.00 ",4.03,185,2.267171728,2,2005
Volkswagen," ₹ 10,200.00 ",4.01,186,2.269512944,2,2005
Renault," ₹ 8,000.00 ",3.90,189,2.276461804,1.9,2005
Toyota," ₹ 19,200.00 ",4.28,190,2.278753601,2.7,2005
Mercedes-Benz," ₹ 13,000.00 ",4.11,191,2.281033367,1.8,2005
Volkswagen," ₹ 8,800.00 ",3.94,193,2.285557309,2.5,2005
Mitsubishi," ₹ 6,700.00 ",3.83,193,2.285557309,1.6,2005
Audi," ₹ 11,900.00 ",4.08,195,2.290034611,2.4,2005
Audi," ₹ 13,500.00 ",4.13,196,2.292256071,2.4,2005
Audi," ₹ 10,500.00 ",4.02,198,2.29666519,4.2,2005
BMW," ₹ 18,100.00 ",4.26,200,2.301029996,4.8,2005
Toyota," ₹ 10,500.00 ",4.02,200,2.301029996,2.7,2005
Volkswagen," ₹ 13,700.00 ",4.14,200,2.301029996,2.5,2005
Renault," ₹ 8,800.00 ",3.94,200,2.301029996,1.9,2005
Mitsubishi," ₹ 5,400.00 ",3.73,200,2.301029996,1.6,2005
Renault," ₹ 5,950.00 ",3.77,200,2.301029996,1.5,2005
Volkswagen," ₹ 8,350.00 ",3.92,200,2.301029996,1.4,2005
Renault," ₹ 6,300.00 ",3.80,202,2.305351369,1.5,2005
Toyota," ₹ 8,200.00 ",3.91,204,2.309630167,1.4,2005
Mercedes-Benz," ₹ 13,500.00 ",4.13,205,2.311753861,2.7,2005
Renault," ₹ 8,100.00 ",3.91,206,2.31386722,1.9,2005
Renault," ₹ 6,400.00 ",3.81,209,2.320146286,1.5,2005
BMW," ₹ 17,500.00 ",4.24,210,2.322219295,3,2005
Volkswagen," ₹ 17,800.00 ",4.25,210,2.322219295,3,2005
Renault," ₹ 7,000.00 ",3.85,210,2.322219295,1.5,2005
Renault," ₹ 4,000.00 ",3.60,215,2.33243846,1.9,2005
Volkswagen," ₹ 8,500.00 ",3.93,216,2.334453751,1.9,2005
Mercedes-Benz," ₹ 13,200.00 ",4.12,217,2.336459734,3.7,2005
BMW," ₹ 14,300.00 ",4.16,217,2.336459734,3,2005
Volkswagen," ₹ 9,000.00 ",3.95,217,2.336459734,2.5,2005
Volkswagen," ₹ 8,800.00 ",3.94,217,2.336459734,1.9,2005
Mercedes-Benz," ₹ 14,750.00 ",4.17,220,2.342422681,3,2005
BMW," ₹ 13,000.00 ",4.11,220,2.342422681,2.5,2005
Mercedes-Benz," ₹ 9,500.00 ",3.98,220,2.342422681,2.2,2005
Volkswagen," ₹ 4,500.00 ",3.65,220,2.342422681,2,2005
Volkswagen," ₹ 8,500.00 ",3.93,220,2.342422681,2,2005
BMW," ₹ 10,500.00 ",4.02,220,2.342422681,2,2005
Mercedes-Benz," ₹ 24,500.00 ",4.39,222,2.346352974,5.5,2005
Audi," ₹ 10,700.00 ",4.03,222,2.346352974,2.5,2005
Audi," ₹ 10,900.00 ",4.04,225,2.352182518,2.4,2005
Volkswagen," ₹ 7,800.00 ",3.89,226,2.354108439,1.9,2005
Renault," ₹ 6,650.00 ",3.82,227,2.356025857,1.5,2005
Renault," ₹ 3,999.00 ",3.60,227,2.356025857,1.4,2005
Renault," ₹ 6,200.00 ",3.79,228,2.357934847,2.5,2005
Mercedes-Benz," ₹ 5,600.00 ",3.75,230,2.361727836,2.7,2005
Mitsubishi," ₹ 5,800.00 ",3.76,230,2.361727836,1.6,2005
Mercedes-Benz," ₹ 15,800.00 ",4.20,231,2.36361198,3.5,2005
Volkswagen," ₹ 10,000.00 ",4.00,231,2.36361198,1.9,2005
Toyota," ₹ 9,000.00 ",3.95,232,2.365487985,2.4,2005
Volkswagen," ₹ 13,000.00 ",4.11,235,2.371067862,3.2,2005
Volkswagen," ₹ 5,200.00 ",3.72,235,2.371067862,2,2005
Volkswagen," ₹ 12,999.00 ",4.11,237,2.374748346,2.5,2005
Volkswagen," ₹ 12,999.00 ",4.11,237,2.374748346,2.5,2005
Mercedes-Benz," ₹ 4,500.00 ",3.65,240,2.380211242,3.2,2005
Volkswagen," ₹ 10,999.00 ",4.04,240,2.380211242,2.5,2005
Mercedes-Benz," ₹ 7,600.00 ",3.88,240,2.380211242,2.2,2005
Volkswagen," ₹ 5,150.00 ",3.71,240,2.380211242,2,2005
Volkswagen," ₹ 7,300.00 ",3.86,240,2.380211242,1.9,2005
Mercedes-Benz," ₹ 14,800.00 ",4.17,242,2.383815366,2.7,2005
Renault," ₹ 6,200.00 ",3.79,246,2.390935107,1.4,2005
Renault," ₹ 8,400.00 ",3.92,248,2.394451681,2.5,2005
Mercedes-Benz," ₹ 9,500.00 ",3.98,248,2.394451681,2.2,2005
Volkswagen," ₹ 5,200.00 ",3.72,248,2.394451681,2,2005
Volkswagen," ₹ 16,800.00 ",4.23,249,2.396199347,5,2005
BMW," ₹ 18,500.00 ",4.27,250,2.397940009,4.4,2005
Audi," ₹ 11,400.00 ",4.06,250,2.397940009,2.5,2005
Mercedes-Benz," ₹ 7,300.00 ",3.86,250,2.397940009,2.2,2005
Mercedes-Benz," ₹ 9,400.00 ",3.97,250,2.397940009,2.2,2005
Mercedes-Benz," ₹ 11,000.00 ",4.04,250,2.397940009,2.2,2005
Renault," ₹ 5,900.00 ",3.77,250,2.397940009,1.9,2005
Renault," ₹ 3,300.00 ",3.52,250,2.397940009,1.5,2005
Audi," ₹ 12,900.00 ",4.11,255,2.40654018,2.5,2005
Renault," ₹ 3,300.00 ",3.52,256,2.408239965,1.5,2005
BMW," ₹ 16,300.00 ",4.21,258,2.411619706,4.4,2005
Audi," ₹ 7,750.00 ",3.89,259,2.413299764,3,2005
Mercedes-Benz," ₹ 12,800.00 ",4.11,260,2.414973348,2.7,2005
Renault," ₹ 3,400.00 ",3.53,260,2.414973348,2.2,2005
Volkswagen," ₹ 7,650.00 ",3.88,260,2.414973348,2,2005
Volkswagen," ₹ 5,200.00 ",3.72,260,2.414973348,1.9,2005
Renault," ₹ 8,400.00 ",3.92,260,2.414973348,1.9,2005
Mercedes-Benz," ₹ 10,999.00 ",4.04,263,2.419955748,2.2,2005
BMW," ₹ 13,999.00 ",4.15,265,2.423245874,3,2005
BMW," ₹ 17,800.00 ",4.25,265,2.423245874,3,2005
Mercedes-Benz," ₹ 13,900.00 ",4.14,272,2.434568904,2.2,2005
Volkswagen," ₹ 8,900.00 ",3.95,272,2.434568904,1.9,2005
Mercedes-Benz," ₹ 9,900.00 ",4.00,275,2.439332694,2.2,2005
Renault," ₹ 5,950.00 ",3.77,277,2.442479769,1.5,2005
Audi," ₹ 11,800.00 ",4.07,278,2.444044796,2.5,2005
Volkswagen," ₹ 5,900.00 ",3.77,278,2.444044796,1.9,2005
BMW," ₹ 18,000.00 ",4.26,280,2.447158031,3,2005
Mercedes-Benz," ₹ 8,000.00 ",3.90,280,2.447158031,2.2,2005
Mercedes-Benz," ₹ 9,500.00 ",3.98,280,2.447158031,2.2,2005
Mercedes-Benz," ₹ 11,200.00 ",4.05,280,2.447158031,2.2,2005
Volkswagen," ₹ 7,500.00 ",3.88,280,2.447158031,1.8,2005
Renault," ₹ 7,000.00 ",3.85,280,2.447158031,1.5,2005
Volkswagen," ₹ 10,000.00 ",4.00,283,2.451786436,2.5,2005
Mercedes-Benz," ₹ 8,700.00 ",3.94,290,2.462397998,2.2,2005
Mercedes-Benz," ₹ 4,300.00 ",3.63,300,2.477121255,2.2,2005
Mercedes-Benz," ₹ 14,500.00 ",4.16,300,2.477121255,2.2,2005
Audi," ₹ 13,700.00 ",4.14,300,2.477121255,2,2005
Renault," ₹ 6,950.00 ",3.84,310,2.491361694,2.5,2005
Mercedes-Benz," ₹ 12,100.00 ",4.08,310,2.491361694,2.2,2005
Toyota," ₹ 9,999.00 ",4.00,345,2.537819095,3,2005
Mercedes-Benz," ₹ 14,000.00 ",4.15,360,2.556302501,2.2,2005
Mercedes-Benz," ₹ 13,000.00 ",4.11,580,2.763427994,2.2,2005
Mercedes-Benz," ₹ 9,500.00 ",3.98,650,2.812913357,2.2,2005
Volkswagen," ₹ 11,200.00 ",4.05,1,0,4.2,2004
Mercedes-Benz," ₹ 6,700.00 ",3.83,1,0,2.2,2004
Volkswagen," ₹ 9,750.00 ",3.99,1,0,1.9,2004
Renault," ₹ 6,750.00 ",3.83,1,0,1.5,2004
Audi," ₹ 14,300.00 ",4.16,80,1.903089987,4.2,2004
Mercedes-Benz," ₹ 15,000.00 ",4.18,82,1.913813852,1.8,2004
BMW," ₹ 24,700.00 ",4.39,85,1.929418926,4.4,2004
Mercedes-Benz," ₹ 11,900.00 ",4.08,110,2.041392685,2.57,2004
BMW," ₹ 14,600.00 ",4.16,116,2.064457989,2.5,2004
Mercedes-Benz," ₹ 15,300.00 ",4.18,120,2.079181246,2.6,2004
Renault," ₹ 1,800.00 ",3.26,123,2.089905111,1.9,2004
Toyota," ₹ 25,555.00 ",4.41,128,2.10720997,4.7,2004
Toyota," ₹ 16,500.00 ",4.22,130,2.113943352,2.7,2004
Volkswagen," ₹ 6,950.00 ",3.84,132,2.120573931,1.6,2004
BMW," ₹ 14,200.00 ",4.15,135,2.130333768,3,2004
Volkswagen," ₹ 4,000.00 ",3.60,137,2.136720567,2.5,2004
BMW," ₹ 15,000.00 ",4.18,137,2.136720567,2.2,2004
BMW," ₹ 13,500.00 ",4.13,138,2.139879086,2.5,2004
BMW," ₹ 15,250.00 ",4.18,144,2.158362492,3,2004
Mercedes-Benz," ₹ 11,800.00 ",4.07,150,2.176091259,2.2,2004
BMW," ₹ 13,200.00 ",4.12,150,2.176091259,2.2,2004
Mitsubishi," ₹ 6,000.00 ",3.78,150,2.176091259,1.8,2004
Renault," ₹ 2,200.00 ",3.34,155,2.190331698,1.6,2004
BMW," ₹ 4,100.00 ",3.61,160,2.204119983,1.6,2004
Volkswagen," ₹ 6,200.00 ",3.79,161,2.206825876,4.2,2004
Audi," ₹ 8,150.00 ",3.91,162,2.209515015,2,2004
Toyota," ₹ 17,500.00 ",4.24,168,2.225309282,4,2004
Toyota," ₹ 8,300.00 ",3.92,168,2.225309282,2,2004
Toyota," ₹ 7,900.00 ",3.90,170,2.230448921,3,2004
Renault," ₹ 6,500.00 ",3.81,170,2.230448921,1.6,2004
Mitsubishi," ₹ 6,800.00 ",3.83,170,2.230448921,1.6,2004
Renault," ₹ 4,950.00 ",3.69,170,2.230448921,1.5,2004
Mitsubishi," ₹ 5,700.00 ",3.76,176,2.245512668,1.6,2004
Mercedes-Benz," ₹ 7,300.00 ",3.86,176,2.245512668,1.4,2004
Toyota," ₹ 20,900.00 ",4.32,180,2.255272505,4.7,2004
Mercedes-Benz," ₹ 11,500.00 ",4.06,180,2.255272505,3.2,2004
Volkswagen," ₹ 7,500.00 ",3.88,180,2.255272505,2.5,2004
Volkswagen," ₹ 7,700.00 ",3.89,180,2.255272505,1.8,2004
Mitsubishi," ₹ 7,000.00 ",3.85,180,2.255272505,1.6,2004
BMW," ₹ 12,799.00 ",4.11,181,2.257678575,2.2,2004
Renault," ₹ 8,700.00 ",3.94,183,2.26245109,1.9,2004
BMW," ₹ 13,900.00 ",4.14,184,2.264817823,3,2004
Toyota," ₹ 7,500.00 ",3.88,185,2.267171728,3,2004
Volkswagen," ₹ 7,000.00 ",3.85,185,2.267171728,2.8,2004
Renault," ₹ 6,500.00 ",3.81,186,2.269512944,1.5,2004
BMW," ₹ 17,100.00 ",4.23,188,2.274157849,3,2004
Renault," ₹ 4,350.00 ",3.64,188,2.274157849,1.5,2004
BMW," ₹ 19,500.00 ",4.29,190,2.278753601,6,2004
Audi," ₹ 8,999.00 ",3.95,190,2.278753601,2.7,2004
Volkswagen," ₹ 14,000.00 ",4.15,194,2.28780173,3.2,2004
BMW," ₹ 16,100.00 ",4.21,194,2.28780173,3,2004
Toyota," ₹ 8,400.00 ",3.92,195,2.290034611,2.4,2004
Volkswagen," ₹ 6,999.00 ",3.85,195,2.290034611,1.4,2004
Volkswagen," ₹ 6,000.00 ",3.78,195,2.290034611,1.2,2004
Mercedes-Benz," ₹ 11,200.00 ",4.05,198,2.29666519,6,2004
Mercedes-Benz," ₹ 11,200.00 ",4.05,198,2.29666519,6,2004
Volkswagen," ₹ 8,899.00 ",3.95,198,2.29666519,1.9,2004
Volkswagen," ₹ 4,900.00 ",3.69,198,2.29666519,1.6,2004
Renault," ₹ 4,350.00 ",3.64,198,2.29666519,1.5,2004
Audi," ₹ 10,900.00 ",4.04,199,2.298853076,3,2004
Audi," ₹ 12,000.00 ",4.08,200,2.301029996,6,2004
Mercedes-Benz," ₹ 7,200.00 ",3.86,200,2.301029996,2.2,2004
BMW," ₹ 9,999.00 ",4.00,200,2.301029996,1.8,2004
Mercedes-Benz," ₹ 7,900.00 ",3.90,206,2.31386722,2.2,2004
Audi," ₹ 13,300.00 ",4.12,207,2.315970345,4.2,2004
Volkswagen," ₹ 6,700.00 ",3.83,207,2.315970345,1.9,2004
Mercedes-Benz," ₹ 12,500.00 ",4.10,208,2.318063335,3.2,2004
Renault," ₹ 7,450.00 ",3.87,208,2.318063335,1.9,2004
Volkswagen," ₹ 10,500.00 ",4.02,210,2.322219295,5,2004
Volkswagen," ₹ 4,200.00 ",3.62,210,2.322219295,2,2004
Volkswagen," ₹ 7,999.00 ",3.90,210,2.322219295,1.6,2004
BMW," ₹ 8,700.00 ",3.94,212,2.326335861,3,2004
Volkswagen," ₹ 6,300.00 ",3.80,213,2.328379603,2.5,2004
Renault," ₹ 6,750.00 ",3.83,214,2.330413773,1.5,2004
Renault," ₹ 8,300.00 ",3.92,217,2.336459734,1.9,2004
Renault," ₹ 3,000.00 ",3.48,217,2.336459734,1.4,2004
Mercedes-Benz," ₹ 14,800.00 ",4.17,218,2.338456494,3.2,2004
Mercedes-Benz," ₹ 11,400.00 ",4.06,220,2.342422681,5,2004
Mercedes-Benz," ₹ 14,500.00 ",4.16,220,2.342422681,5,2004
Mercedes-Benz," ₹ 5,200.00 ",3.72,220,2.342422681,3.2,2004
Toyota," ₹ 17,800.00 ",4.25,220,2.342422681,3,2004
Volkswagen," ₹ 7,700.00 ",3.89,220,2.342422681,2.8,2004
Mitsubishi," ₹ 8,000.00 ",3.90,220,2.342422681,2.4,2004
Volkswagen," ₹ 2,499.00 ",3.40,220,2.342422681,1.9,2004
Renault," ₹ 4,200.00 ",3.62,220,2.342422681,1.5,2004
